ID venda,Data,Canal,Tipo_pagamento,Estado,Cidade,Produto,Quantidade,Valor_Unitario,Custo_Unitario,Categoria_Produto,ID_Parceiro,ID_Cliente,Genero_Cliente,Data_Nascimento_Cliente,Feedback_Cliente,Status_Entrega,Cupom_Utilizado,Flag_Primeira_Compra
VND00353,2026-05-16 08:52:18,lojas,mooz pix,RJ,Teresópolis,Lily Lumière Eau de Parfum 75ml,1,329.9,145.0,Perfumaria Feminina,FRQ020,,,,,,,
VND00354,2026-04-27 13:31:35,Ecomm multi,mooz pix,ES,Serra,Malbec Gold Desodorante Colônia 100ml,2,195.9,78.0,Perfumaria Masculina,,CLI0019,Feminino,1984-05-15,Amei o cheiro!,Entregue no Prazo,MAES15,Sim
VND00355,2024-05-23 22:36:47,VD,outros meios de pagamento,SP,Jundiaí,Floratta Red Desodorante Colônia 75ml,1,229.9,92.0,Perfumaria Feminina,REV0075,,,,,,,
VND00355,2024-05-23 22:36:47,VD,outros meios de pagamento,SP,Jundiaí,Malbec Gold Desodorante Colônia 100ml,3,195.9,78.0,Perfumaria Masculina,REV0075,,,,,,,
VND00356,2024-08-11 20:11:13,Ecomm mono,mooz pix,SP,Mauá,Lily Creme Acetinado Hidratante Corporal 250g,3,149.9,45.0,Perfumaria Feminina,,CLI0131,Feminino,1983-07-03,Melhor creme da vida.,Entregue no Prazo,,Não
VND00356,2024-08-11 20:11:13,Ecomm mono,mooz pix,SP,Mauá,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,,CLI0131,Feminino,1983-07-03,Melhor creme da vida.,Entregue no Prazo,,Não
VND00357,2024-05-28 12:45:23,Ecomm mono,mooz cartões,SP,Jundiaí,Malbec Gold Desodorante Colônia 100ml,4,195.9,78.0,Perfumaria Masculina,,CLI0311,Masculino,2002-01-26,,Entregue no Prazo,,Não
VND00357,2024-05-28 12:45:23,Ecomm mono,mooz cartões,SP,Jundiaí,Shampoo Match Escudo De Hidratação 300ml,3,47.9,14.0,Cabelos,,CLI0311,Masculino,2002-01-26,,Entregue no Prazo,,Não
VND00358,2025-12-02 13:55:15,Ecomm multi,mooz pix,SP,São Paulo,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,,CLI0202,Não-binário,1989-07-27,Chegou super rápido.,Entregue no Prazo,QUERO10,Sim
VND00359,2025-05-18 12:26:59,Ecomm mono,mooz pix,SP,São Carlos,Cuide-se Bem Loção Corporal Deleite 200ml,3,78.9,24.0,Cuidados e Corpo,,CLI0052,Não-binário,1973-09-25,Melhor creme da vida.,Entregue no Prazo,,Sim
VND00359,2025-05-18 12:26:59,Ecomm mono,mooz pix,SP,São Carlos,Floratta Red Desodorante Colônia 75ml,1,229.9,92.0,Perfumaria Feminina,,CLI0052,Não-binário,1973-09-25,Melhor creme da vida.,Entregue no Prazo,,Sim
VND00360,2025-10-05 19:36:05,VD,mooz cartões,PE,Olinda,Shampoo Match Escudo De Hidratação 300ml,2,47.9,14.0,Cabelos,REV0067,,,,,,,
VND00360,2025-10-05 19:36:05,VD,mooz cartões,PE,Olinda,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,REV0067,,,,,,,
VND00361,2024-09-23 08:37:52,Ecomm mono,mooz pix,SP,Ribeirão Preto,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,,CLI0044,Feminino,1969-06-25,Chegou super rápido.,Entregue no Prazo,,Sim
VND00362,2025-04-18 12:44:54,lojas,mooz cartões,MG,Uberaba,Make B. Base Líquida Mate Salicylic 30g,2,109.9,38.0,Maquiagem e Skincare,FRQ020,,,,,,,
VND00363,2025-01-11 12:36:07,VD,outros meios de pagamento,SP,Santo André,Lily Creme Acetinado Hidratante Corporal 250g,4,149.9,45.0,Perfumaria Feminina,REV0056,,,,,,,
VND00364,2025-12-31 15:55:52,Ecomm mono,mooz pix,SP,Piracicaba,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,,CLI0254,Não-binário,1988-02-20,,Entregue com Atraso,MAES15,Sim
VND00364,2025-12-31 15:55:52,Ecomm mono,mooz pix,SP,Piracicaba,Botik Sérum Alta Potência Ácido Hialurônico 30ml,1,169.9,59.0,Maquiagem e Skincare,,CLI0254,Não-binário,1988-02-20,,Entregue com Atraso,MAES15,Sim
VND00365,2024-09-25 22:28:58,lojas,mooz pix,SP,Mogi das Cruzes,Botik Sérum Alta Potência Ácido Hialurônico 30ml,1,169.9,59.0,Maquiagem e Skincare,FRQ022,,,,,,,
VND00365,2024-09-25 22:28:58,lojas,mooz pix,SP,Mogi das Cruzes,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,FRQ022,,,,,,,
VND00366,2025-12-31 08:27:47,Ecomm mono,mooz cartões,RJ,Niterói,Lily Creme Acetinado Hidratante Corporal 250g,1,,45.0,Perfumaria Feminina,,CLI0286,Feminino,2004-04-19,,Entregue no Prazo,,Não
VND00366,2025-12-31 08:27:47,Ecomm mono,mooz cartões,RJ,Niterói,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,,CLI0286,Feminino,2004-04-19,,Entregue no Prazo,,Não
VND00367,2025-07-26 12:11:16,lojas,outros meios de pagamento,SP,São José dos Campos,Lily Creme Acetinado Hidratante Corporal 250g,2,149.9,45.0,Perfumaria Feminina,FRQ030,,,,,,,
VND00368,2025-12-28 20:09:16,VD,mooz pix,SP,São Paulo,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,REV0064,,,,,,,
VND00369,2026-06-16 22:53:48,Ecomm mono,mooz pix,SP,Mauá,Lily Creme Acetinado Hidratante Corporal 250g,4,149.9,45.0,Perfumaria Feminina,,CLI0085,Feminino,1997-10-02,,Entregue no Prazo,,Não
VND00370,2024-06-01 08:11:02,Ecomm multi,mooz pix,SP,Santos,Cuide-se Bem Loção Corporal Deleite 200ml,3,78.9,24.0,Cuidados e Corpo,,CLI0362,Feminino,1976-01-05,,Entregue no Prazo,,Não
VND00371,2025-05-19 15:46:55,lojas,mooz cartões,RS,Gramado,Lily Creme Acetinado Hidratante Corporal 250g,2,149.9,45.0,Perfumaria Feminina,FRQ003,,,,,,,
VND00372,2025-11-10 19:37:00,lojas,mooz pix,CE,Fortaleza,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,FRQ008,,,,,,,
VND00373,2024-05-04 12:37:59,VD,mooz pix,DF,Brasilia,Floratta Red Desodorante Colônia 75ml,3,229.9,92.0,Perfumaria Feminina,REV0091,,,,,,,
VND00373,2024-05-04 12:37:59,VD,mooz pix,DF,Brasilia,Malbec Desodorante Colônia 100ml,500,209.9,84.0,Perfumaria Masculina,REV0091,,,,,,,
VND00374,2026-01-31 20:38:24,VD,mooz pix,RJ,Duque de Caxias,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,REV0023,,,,,,,
VND00375,2026-05-22 12:24:49,Ecomm multi,mooz pix,PR,Maringá,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,,CLI0062,Feminino,2006-10-19,,Entregue no Prazo,,Não
VND00375,2026-05-22 12:24:49,Ecomm multi,mooz pix,PR,Maringá,Botik Sérum Alta Potência Ácido Hialurônico 30ml,4,169.9,59.0,Maquiagem e Skincare,,CLI0062,Feminino,2006-10-19,,Entregue no Prazo,,Não
VND00376,2025-03-12 13:32:21,Ecomm multi,mooz cartões,CE,Sobral,Lily Lumière Eau de Parfum 75ml,1,329.9,145.0,Perfumaria Feminina,,CLI0352,Feminino,1967-08-03,Melhor creme da vida.,Entregue no Prazo,,Não
VND00376,2025-03-12 13:32:21,Ecomm multi,mooz cartões,CE,Sobral,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,,CLI0352,Feminino,1967-08-03,Melhor creme da vida.,Entregue no Prazo,,Não
VND00377,2025-06-19 08:36:03,VD,mooz cartões,RJ,Macaé,Lily Creme Acetinado Hidratante Corporal 250g,1,149.9,45.0,Perfumaria Feminina,REV0014,,,,,,,
VND00377,2025-06-19 08:36:03,VD,mooz cartões,RJ,Macaé,Cuide-se Bem Loção Corporal Deleite 200ml,3,78.9,24.0,Cuidados e Corpo,REV0014,,,,,,,
VND00378,2025-08-22 20:32:01,VD,outros meios de pagamento,SC,Chapecó,Cuide-se Bem Loção Corporal Deleite 200ml,1,78.9,24.0,Cuidados e Corpo,REV0023,,,,,,,
VND00379,2024-11-17 13:29:48,Ecomm multi,mooz pix,BA,Vitória da Conquista,Lily Lumière Eau de Parfum 75ml,1,,145.0,Perfumaria Feminina,,CLI0096,Feminino,2002-09-10,,Entregue com Atraso,BOTAO20,Sim
VND00380,2024-04-29 12:41:30,Ecomm multi,mooz pix,SP,Franca,Malbec Gold Desodorante Colônia 100ml,3,195.9,78.0,Perfumaria Masculina,,CLI0337,Masculino,1966-11-08,,Entregue no Prazo,,Não
VND00380,2024-04-29 12:41:30,Ecomm multi,mooz pix,SP,Franca,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,,CLI0337,Masculino,1966-11-08,,Entregue no Prazo,,Não
VND00381,2024-03-30 13:00:12,VD,mooz cartões,RJ,Nova Friburgo,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,REV0025,,,,,,,
VND00382,2024-07-14 13:49:29,lojas,mooz pix,SP,Mauá,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,FRQ001,,,,,,,
VND00383,2025-04-27 19:28:37,lojas,mooz cartões,PR,Cascavel,Floratta Red Desodorante Colônia 75ml,1,229.9,92.0,Perfumaria Feminina,FRQ019,,,,,,,
VND00384,2024-10-24 19:25:31,Ecomm multi,mooz cartões,RJ,Nova Friburgo,Lily Lumière Eau de Parfum 75ml,4,329.9,145.0,Perfumaria Feminina,,CLI0032,Não-binário,1997-07-12,Melhor creme da vida.,Entregue no Prazo,,Não
VND00384,2024-10-24 19:25:31,Ecomm multi,mooz cartões,RJ,Nova Friburgo,Lily Creme Acetinado Hidratante Corporal 250g,3,149.9,45.0,Perfumaria Feminina,,CLI0032,Não-binário,1997-07-12,Melhor creme da vida.,Entregue no Prazo,,Não
VND00385,2025-03-22 12:18:46,lojas,mooz pix,SP,Sorocaba,Malbec Gold Desodorante Colônia 100ml,3,195.9,78.0,Perfumaria Masculina,FRQ015,,,,,,,
VND00386,2025-11-03 13:56:18,Ecomm multi,mooz pix,ES,Serra,Floratta Red Desodorante Colônia 75ml,1,229.9,92.0,Perfumaria Feminina,,CLI0335,Feminino,1989-06-22,,Entregue no Prazo,,Não
VND00387,2024-05-12 20:10:38,Ecomm multi,mooz cartões,BA,Porto Seguro,Botik Sérum Alta Potência Ácido Hialurônico 30ml,2,169.9,59.0,Maquiagem e Skincare,,CLI0253,Masculino,2004-07-09,,Entregue no Prazo,,Não
VND00388,2024-12-11 12:39:14,VD,outros meios de pagamento,SP,Ribeirão Preto,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,REV0063,,,,,,,
VND00389,2026-06-10 19:23:10,Ecomm mono,mooz pix,GO,Aparecida de Goiânia,Make B. Base Líquida Mate Salicylic 30g,2,109.9,38.0,Maquiagem e Skincare,,CLI0376,Feminino,1987-08-08,Amei o cheiro!,Entregue no Prazo,,Não
VND00390,2024-03-28 12:45:48,Ecomm multi,mooz pix,DF,Brasilia,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,,CLI0117,Feminino,1984-01-28,,Entregue no Prazo,,Não
VND00391,2025-03-29 19:00:45,VD,mooz cartões,SP,Sorocaba,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,REV0041,,,,,,,
VND00392,2025-12-31 13:56:33,Ecomm mono,mooz pix,BA,Porto Seguro,Malbec Gold Desodorante Colônia 100ml,2,195.9,78.0,Perfumaria Masculina,,CLI0349,Não-binário,1988-04-28,,Entregue no Prazo,,Não
VND00393,2024-03-27 19:21:24,lojas,outros meios de pagamento,RS,Canoas,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,FRQ010,,,,,,,
VND00394,2024-01-24 13:50:34,Ecomm mono,mooz cartões,SP,Franca,Floratta Red Desodorante Colônia 75ml,3,229.9,92.0,Perfumaria Feminina,,CLI0397,Feminino,1965-12-17,,Entregue no Prazo,,Sim
VND00395,2025-06-03 12:03:48,VD,mooz pix,MG,Contagem,Cuide-se Bem Loção Corporal Deleite 200ml,2000,78.9,24.0,Cuidados e Corpo,REV0074,,,,,,,
VND00395,2025-06-03 12:03:48,VD,mooz pix,MG,Contagem,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,REV0074,,,,,,,
VND00396,2025-11-19 19:24:33,lojas,mooz cartões,SP,Sorocaba,Botik Sérum Alta Potência Ácido Hialurônico 30ml,3,169.9,59.0,Maquiagem e Skincare,FRQ017,,,,,,,
VND00396,2025-11-19 19:24:33,lojas,mooz cartões,SP,Sorocaba,Lily Creme Acetinado Hidratante Corporal 250g,4,149.9,45.0,Perfumaria Feminina,FRQ017,,,,,,,
VND00397,2024-03-24 20:27:56,lojas,mooz pix,MG,Ouro Preto,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,FRQ015,,,,,,,
VND00398,2026-06-11 19:31:40,Ecomm multi,mooz pix,AM,Itacoatiara,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,,CLI0251,Masculino,1998-12-27,,Entregue no Prazo,,Não
VND00399,2026-02-03 08:35:23,VD,outros meios de pagamento,SP,Franca,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,REV0053,,,,,,,
VND00400,2024-06-05 19:19:23,Ecomm mono,mooz pix,RJ,Angra dos Reis,Shampoo Match Escudo De Hidratação 300ml,3,47.9,14.0,Cabelos,,CLI0015,Masculino,2000-10-28,Amei o cheiro!,Entregue no Prazo,,Não
VND00401,2024-08-08 13:47:31,VD,mooz cartões,SP,Santo André,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,REV0045,,,,,,,
VND00402,2024-11-13 13:57:21,Ecomm multi,mooz pix,BA,Camaçari,Floratta Red Desodorante Colônia 75ml,3,229.9,92.0,Perfumaria Feminina,,CLI0068,Masculino,1966-04-07,,Entregue no Prazo,,Não
VND00403,2026-06-30 12:17:41,VD,mooz cartões,PR,Curitiba,Lily Creme Acetinado Hidratante Corporal 250g,3,149.9,45.0,Perfumaria Feminina,REV0074,,,,,,,
VND00403,2026-06-30 12:17:41,VD,mooz cartões,PR,Curitiba,Lily Lumière Eau de Parfum 75ml,1,329.9,145.0,Perfumaria Feminina,REV0074,,,,,,,
VND00404,2026-02-14 12:36:33,lojas,mooz pix,SC,Criciúma,Make B. Base Líquida Mate Salicylic 30g,2,109.9,38.0,Maquiagem e Skincare,FRQ029,,,,,,,
VND00405,2025-03-30 12:34:38,Ecomm mono,mooz pix,SP,Mogi das Cruzes,Floratta Red Desodorante Colônia 75ml,3,229.9,92.0,Perfumaria Feminina,,CLI0024,Masculino,2000-12-18,,Entregue no Prazo,MAES15,Sim
VND00406,2024-04-03 19:06:34,lojas,mooz pix,MG,Juiz de Fora,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,FRQ006,,,,,,,
VND00407,2024-11-29 13:45:03,Ecomm mono,mooz pix,ES,Vitória,Botik Sérum Alta Potência Ácido Hialurônico 30ml,4,169.9,59.0,Maquiagem e Skincare,,CLI0164,Feminino,1964-07-14,O produto veio quebrado.,Entregue no Prazo,QUERO10,Sim
VND00407,2024-11-29 13:45:03,Ecomm mono,mooz pix,ES,Vitória,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,,CLI0164,Feminino,1964-07-14,O produto veio quebrado.,Entregue no Prazo,QUERO10,Sim
VND00408,2024-11-21 20:26:04,Ecomm multi,mooz cartões,RJ,Volta Redonda,Cuide-se Bem Loção Corporal Deleite 200ml,2,78.9,24.0,Cuidados e Corpo,,CLI0325,Feminino,1979-08-02,A entrega atrasou muito.,Entregue com Atraso,,Não
VND00409,2024-05-25 20:10:50,lojas,outros meios de pagamento,RO,Porto Velho,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,FRQ030,,,,,,,
VND00409,2024-05-25 20:10:50,lojas,outros meios de pagamento,RO,Porto Velho,Shampoo Match Escudo De Hidratação 300ml,3,47.9,14.0,Cabelos,FRQ030,,,,,,,
VND00410,2024-06-20 19:59:58,Ecomm multi,mooz pix,SP,Mogi das Cruzes,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,,CLI0129,Masculino,1962-12-14,Melhor creme da vida.,Entregue no Prazo,,Sim
VND00410,2024-06-20 19:59:58,Ecomm multi,mooz pix,SP,Mogi das Cruzes,Cuide-se Bem Loção Corporal Deleite 200ml,1,78.9,24.0,Cuidados e Corpo,,CLI0129,Masculino,1962-12-14,Melhor creme da vida.,Entregue no Prazo,,Sim
VND00411,2026-04-30 12:35:17,Ecomm multi,mooz cartões,SP,Mogi das Cruzes,Malbec Gold Desodorante Colônia 100ml,4,195.9,78.0,Perfumaria Masculina,,CLI0259,Não-binário,1977-03-19,,Entregue no Prazo,,Não
VND00411,2026-04-30 12:35:17,Ecomm multi,mooz cartões,SP,Mogi das Cruzes,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,,CLI0259,Não-binário,1977-03-19,,Entregue no Prazo,,Não
VND00412,2024-12-02 19:44:08,VD,outros meios de pagamento,SP,São José dos Campos,Shampoo Match Escudo De Hidratação 300ml,4,47.9,14.0,Cabelos,REV0001,,,,,,,
VND00413,2025-12-14 12:48:25,VD,outros meios de pagamento,MG,Uberlândia,Make B. Base Líquida Mate Salicylic 30g,4,109.9,38.0,Maquiagem e Skincare,REV0069,,,,,,,
VND00414,2024-05-07 20:59:12,Ecomm multi,mooz cartões,MG,Ouro Preto,Malbec Gold Desodorante Colônia 100ml,3,195.9,78.0,Perfumaria Masculina,,CLI0381,Feminino,1965-02-03,,Entregue com Atraso,,Não
VND00415,2024-08-14 20:31:23,VD,mooz pix,AC,Rio Branco,Floratta Red Desodorante Colônia 75ml,1,229.9,92.0,Perfumaria Feminina,REV0091,,,,,,,
VND00415,2024-08-14 20:31:23,VD,mooz pix,AC,Rio Branco,Lily Lumière Eau de Parfum 75ml,4,329.9,145.0,Perfumaria Feminina,REV0091,,,,,,,
VND00416,2025-05-20 20:12:42,lojas,mooz cartões,RJ,Cabo Frio,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,FRQ005,,,,,,,
VND00416,2025-05-20 20:12:42,lojas,mooz cartões,RJ,Cabo Frio,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,FRQ005,,,,,,,
VND00417,2025-11-25 22:44:43,Ecomm mono,mooz pix,SP,São Paulo,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,,CLI0329,Masculino,1993-09-09,Melhor creme da vida.,Entregue no Prazo,,Não
VND00418,2024-11-19 19:12:21,VD,outros meios de pagamento,SP,Bauru,Lily Creme Acetinado Hidratante Corporal 250g,4,149.9,45.0,Perfumaria Feminina,REV0004,,,,,,,
VND00418,2024-11-19 19:12:21,VD,outros meios de pagamento,SP,Bauru,Cuide-se Bem Loção Corporal Deleite 200ml,2,78.9,24.0,Cuidados e Corpo,REV0004,,,,,,,
VND00419,2024-11-14 13:40:06,VD,mooz pix,PR,Guarapuava,Cuide-se Bem Loção Corporal Deleite 200ml,3,78.9,24.0,Cuidados e Corpo,REV0004,,,,,,,
VND00419,2024-11-14 13:40:06,VD,mooz pix,PR,Guarapuava,Make B. Base Líquida Mate Salicylic 30g,4,109.9,38.0,Maquiagem e Skincare,REV0004,,,,,,,
VND00420,2024-12-14 12:52:21,lojas,mooz cartões,RJ,Cabo Frio,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,FRQ020,,,,,,,
VND00421,2025-03-28 22:39:40,Ecomm multi,mooz cartões,DF,Brasília,Shampoo Match Escudo De Hidratação 300ml,4,47.9,14.0,Cabelos,,CLI0287,Não-binário,1974-07-02,Amei o cheiro!,Entregue no Prazo,,Não
VND00422,2025-09-30 19:24:29,Ecomm multi,mooz cartões,PR,Ponta Grossa,Cuide-se Bem Loção Corporal Deleite 200ml,1,78.9,24.0,Cuidados e Corpo,,CLI0334,Não-binário,1960-05-18,,Entregue no Prazo,,Sim
VND00423,2025-03-31 12:08:51,VD,mooz cartões,PE,Olinda,Cuide-se Bem Loção Corporal Deleite 200ml,3,78.9,24.0,Cuidados e Corpo,REV0040,,,,,,,
VND00423,2025-03-31 12:08:51,VD,mooz cartões,PE,Olinda,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,REV0040,,,,,,,
VND00424,2024-11-12 13:18:23,VD,outros meios de pagamento,SP,Mogi das Cruzes,Malbec Gold Desodorante Colônia 100ml,2,195.9,78.0,Perfumaria Masculina,REV0085,,,,,,,
VND00424,2024-11-12 13:18:23,VD,outros meios de pagamento,SP,Mogi das Cruzes,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,REV0085,,,,,,,
VND00425,2026-03-15 15:12:42,Ecomm multi,mooz pix,MG,Poços de Caldas,Malbec Gold Desodorante Colônia 100ml,4,195.9,78.0,Perfumaria Masculina,,CLI0355,Feminino,1996-04-03,,Entregue no Prazo,,Não
VND00426,2025-05-22 13:00:40,lojas,outros meios de pagamento,PR,Foz do Iguaçu,Lily Lumière Eau de Parfum 75ml,4,329.9,145.0,Perfumaria Feminina,FRQ015,,,,,,,
VND00426,2025-05-22 13:00:40,lojas,outros meios de pagamento,PR,Foz do Iguaçu,Make B. Base Líquida Mate Salicylic 30g,3,109.9,38.0,Maquiagem e Skincare,FRQ015,,,,,,,
VND00427,2025-01-19 19:11:52,VD,mooz pix,TO,Palmas,Make B. Base Líquida Mate Salicylic 30g,1,109.9,38.0,Maquiagem e Skincare,REV0010,,,,,,,
VND00428,2025-03-26 12:37:58,Ecomm mono,mooz cartões,DF,Brasilia,Shampoo Match Escudo De Hidratação 300ml,2,47.9,14.0,Cabelos,,CLI0090,Não-binário,1980-02-01,,Entregue no Prazo,,Sim
VND00429,2024-01-23 13:16:58,VD,mooz cartões,MA,São Luís,Make B. Base Líquida Mate Salicylic 30g,1,109.9,38.0,Maquiagem e Skincare,REV0049,,,,,,,
VND00429,2024-01-23 13:16:58,VD,mooz cartões,MA,São Luís,Shampoo Match Escudo De Hidratação 300ml,4,47.9,14.0,Cabelos,REV0049,,,,,,,
VND00430,2026-06-21 20:45:04,VD,mooz cartões,SP,São Carlos,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,REV0017,,,,,,,
VND00431,2024-11-21 13:40:15,VD,outros meios de pagamento,SP,Mogi das Cruzes,Floratta Red Desodorante Colônia 75ml,2,229.9,92.0,Perfumaria Feminina,REV0025,,,,,,,
VND00431,2024-11-21 13:40:15,VD,outros meios de pagamento,SP,Mogi das Cruzes,Malbec Gold Desodorante Colônia 100ml,3,195.9,78.0,Perfumaria Masculina,REV0025,,,,,,,
VND00432,2026-05-21 22:37:56,Ecomm multi,mooz cartões,PR,Londrina,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,,CLI0241,Masculino,2002-02-06,Melhor creme da vida.,Entregue com Atraso,,Não
VND00432,2026-05-21 22:37:56,Ecomm multi,mooz cartões,PR,Londrina,Make B. Base Líquida Mate Salicylic 30g,3,109.9,38.0,Maquiagem e Skincare,,CLI0241,Masculino,2002-02-06,Melhor creme da vida.,Entregue com Atraso,,Não
VND00433,2025-04-30 15:25:40,VD,mooz cartões,MG,Ouro Preto,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,REV0026,,,,,,,
VND00434,2025-08-08 20:53:23,Ecomm mono,mooz cartões,SP,Santos,Malbec Gold Desodorante Colônia 100ml,4,195.9,78.0,Perfumaria Masculina,,CLI0385,Masculino,2002-07-28,Amei o cheiro!,Entregue no Prazo,,Não
VND00435,2024-12-10 12:29:27,Ecomm multi,mooz pix,RJ,Angra dos Reis,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,,CLI0163,Não-binário,2004-03-23,A entrega atrasou muito.,Entregue no Prazo,QUERO10,Sim
VND00436,2024-08-21 12:04:23,VD,outros meios de pagamento,PA,Belém,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,REV0043,,,,,,,
VND00437,2026-05-15 22:45:38,lojas,outros meios de pagamento,RJ,Nova Friburgo,Malbec Gold Desodorante Colônia 100ml,2000,195.9,78.0,Perfumaria Masculina,FRQ018,,,,,,,
VND00438,2024-12-20 19:25:25,VD,mooz pix,RJ,Teresópolis,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,REV0066,,,,,,,
VND00439,2025-12-15 19:28:28,VD,mooz pix,SP,Santos,Floratta Red Desodorante Colônia 75ml,1,229.9,92.0,Perfumaria Feminina,REV0074,,,,,,,
VND00440,2024-12-13 20:27:43,Ecomm multi,mooz pix,SP,Sorocaba,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,,CLI0301,Não-binário,1966-11-23,,Entregue no Prazo,,Sim
VND00441,2024-12-02 19:28:40,Ecomm mono,mooz cartões,SP,Santos,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,,CLI0054,Masculino,1988-09-15,Amei o cheiro!,Entregue com Atraso,,Não
VND00442,2024-08-26 20:33:04,Ecomm multi,mooz cartões,SE,Aracaju,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,,CLI0266,Masculino,1980-02-25,Amei o cheiro!,Entregue no Prazo,,Não
VND00443,2026-06-05 12:55:13,Ecomm mono,mooz pix,SP,Franca,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,,CLI0364,Feminino,1990-08-25,,Entregue no Prazo,,Sim
VND00444,2025-04-01 12:25:38,lojas,outros meios de pagamento,MG,Montes Claros,Botik Sérum Alta Potência Ácido Hialurônico 30ml,4,169.9,59.0,Maquiagem e Skincare,FRQ030,,,,,,,
VND00444,2025-04-01 12:25:38,lojas,outros meios de pagamento,MG,Montes Claros,Shampoo Match Escudo De Hidratação 300ml,1,47.9,14.0,Cabelos,FRQ030,,,,,,,
VND00445,2024-12-21 19:45:50,Ecomm mono,mooz pix,SP,Mogi das Cruzes,Lily Lumière Eau de Parfum 75ml,2,329.9,145.0,Perfumaria Feminina,,CLI0090,Não-binário,1980-02-01,,Entregue com Atraso,,Não
VND00446,2026-06-10 13:56:40,Ecomm mono,mooz cartões,SP,Piracicaba,Lily Creme Acetinado Hidratante Corporal 250g,1,149.9,45.0,Perfumaria Feminina,,CLI0372,Feminino,1964-03-09,,Entregue no Prazo,,Não
VND00447,2024-11-29 12:10:16,lojas,outros meios de pagamento,RJ,Rio de Janeiro,Lily Creme Acetinado Hidratante Corporal 250g,4,149.9,45.0,Perfumaria Feminina,FRQ003,,,,,,,
VND00447,2024-11-29 12:10:16,lojas,outros meios de pagamento,RJ,Rio de Janeiro,Shampoo Match Escudo De Hidratação 300ml,2,47.9,14.0,Cabelos,FRQ003,,,,,,,
